Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN32460,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
INN30161,1,0,1,2,Meal Plan 1,0,Room_Type 4,205,2018,10,28,Online,0,0,0,109.8,3,Not_Canceled
INN03538,2,0,0,3,Meal Plan 1,0,Room_Type 1,6,2017,11,26,Offline,0,0,0,55.0,0,Not_Canceled
INN27874,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95.0,0,Canceled
INN06979,2,0,0,3,Meal Plan 1,0,Room_Type 1,87,2018,6,9,Online,0,0,0,97.71,0,Not_Canceled
INN07782,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled
INN23560,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled
INN07759,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
INN21379,2,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled
INN22810,2,0,2,4,Meal Plan 1,0,Room_Type 1,9,2018,1,17,Online,0,0,0,83.0,1,Not_Canceled
INN35867,2,0,1,1,Not Selected,0,Room_Type 1,34,2018,10,29,Online,0,0,0,109.0,1,Canceled
INN07082,2,0,2,3,Meal Plan 1,0,Room_Type 1,30,2018,5,15,Online,0,0,0,97.71,1,Not_Canceled
INN35891,2,0,0,3,Meal Plan 1,0,Room_Type 1,14,2017,12,16,Offline,0,0,0,58.0,0,Not_Canceled
INN05116,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,Offline,0,0,0,75.0,0,Not_Canceled
INN03362,2,0,0,4,Not Selected,0,Room_Type 1,18,2018,2,24,Online,0,0,0,79.0,1,Canceled
INN03318,2,0,0,3,Not Selected,0,Room_Type 1,37,2018,12,8,Online,0,0,0,88.0,0,Canceled
INN32341,2,0,0,4,Not Selected,0,Room_Type 1,93,2018,6,14,Online,0,0,0,128.78,0,Canceled
INN36120,2,0,2,1,Meal Plan 1,0,Room_Type 1,53,2018,2,27,Online,0,0,0,84.3,2,Not_Canceled
INN05367,3,0,1,0,Meal Plan 1,0,Room_Type 4,92,2018,8,22,Online,0,0,0,150.3,0,Canceled
INN23574,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN27785,2,0,2,3,Not Selected,0,Room_Type 1,18,2018,6,30,Online,0,0,0,139.0,1,Not_Canceled
INN01524,2,0,0,3,Meal Plan 1,0,Room_Type 1,79,2017,7,7,Complementary,0,0,0,37.33,1,Not_Canceled
INN13255,2,0,2,0,Not Selected,0,Room_Type 1,75,2018,4,17,Online,0,0,0,99.0,0,Not_Canceled
INN23980,2,0,0,3,Meal Plan 1,0,Room_Type 1,25,2018,2,11,Online,0,0,0,93.0,1,Not_Canceled
INN14629,1,0,0,2,Meal Plan 1,0,Room_Type 1,73,2018,4,7,Online,0,0,0,90.9,0,Canceled
INN00222,2,0,0,1,Meal Plan 1,0,Room_Type 1,118,2018,3,1,Offline,0,0,0,86.0,0,Not_Canceled
INN17886,2,0,1,3,Meal Plan 1,0,Room_Type 2,48,2017,10,19,Offline,0,0,0,72.36,1,Not_Canceled
INN21322,2,1,0,1,Meal Plan 1,0,Room_Type 1,92,2018,10,6,Online,0,0,0,135.0,2,Not_Canceled
INN32131,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,10,9,Offline,0,0,0,80.75,0,Not_Canceled
INN13235,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
INN16982,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled
INN13754,1,0,2,1,Meal Plan 2,0,Room_Type 1,220,2018,9,17,Offline,0,0,0,128.0,0,Canceled
INN08170,2,0,2,3,Meal Plan 1,0,Room_Type 1,161,2018,10,2,Online,0,0,0,91.48,1,Not_Canceled
INN00478,2,0,3,7,Not Selected,0,Room_Type 1,217,2018,12,5,Online,0,0,0,46.63,1,Not_Canceled
INN08309,2,0,2,1,Meal Plan 1,0,Room_Type 1,41,2017,12,27,Online,0,0,0,65.02,0,Not_Canceled
INN11352,3,0,1,2,Meal Plan 1,1,Room_Type 4,13,2018,3,25,Online,0,0,0,192.67,1,Not_Canceled
INN27745,2,0,0,1,Meal Plan 1,0,Room_Type 1,40,2018,6,9,Online,0,0,0,108.9,1,Not_Canceled
INN28598,1,0,1,2,Meal Plan 1,0,Room_Type 1,37,2018,6,20,Online,0,0,0,94.5,0,Not_Canceled
INN25156,2,0,1,2,Not Selected,0,Room_Type 1,49,2018,11,21,Online,0,0,0,79.2,1,Canceled
INN11064,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,7,28,Corporate,0,0,0,65.0,0,Not_Canceled
INN26566,2,0,1,3,Meal Plan 1,0,Room_Type 6,0,2018,6,13,Online,0,0,0,150.92,1,Not_Canceled
INN10946,2,0,2,1,Meal Plan 1,0,Room_Type 1,80,2018,4,24,Offline,0,0,0,75.0,0,Not_Canceled
INN14798,1,0,2,4,Meal Plan 1,0,Room_Type 1,0,2017,9,13,Online,0,0,0,136.0,0,Not_Canceled
INN30028,2,0,2,1,Meal Plan 1,0,Room_Type 1,44,2018,4,23,Offline,0,0,0,95.0,1,Not_Canceled
INN12874,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,Complementary,0,0,0,0.0,0,Not_Canceled
INN09511,1,0,1,3,Meal Plan 1,0,Room_Type 4,7,2018,10,27,Aviation,0,0,0,110.0,0,Not_Canceled
INN34502,2,0,0,1,Not Selected,0,Room_Type 4,15,2017,9,17,Online,0,0,0,115.0,3,Not_Canceled
INN35767,3,0,1,0,Meal Plan 1,0,Room_Type 4,24,2018,5,29,Online,0,0,0,159.0,2,Not_Canceled
INN21956,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Offline,0,0,0,85.0,0,Not_Canceled
INN33344,2,1,0,2,Meal Plan 1,0,Room_Type 1,62,2018,7,26,Online,0,0,0,121.5,1,Not_Canceled
INN30133,2,0,2,2,Meal Plan 1,0,Room_Type 4,10,2018,5,6,Online,0,0,0,141.0,1,Not_Canceled
INN24130,3,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,1,28,Online,0,0,0,130.0,0,Not_Canceled
INN10766,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2017,10,1,Online,0,0,0,120.0,0,Not_Canceled
INN12975,2,0,0,3,Not Selected,0,Room_Type 1,305,2018,12,29,Online,0,0,0,79.5,2,Canceled
INN15620,2,0,0,2,Meal Plan 1,0,Room_Type 4,64,2018,9,16,Online,0,0,0,149.4,1,Not_Canceled
INN18665,3,0,0,3,Meal Plan 1,0,Room_Type 4,128,2018,10,11,Online,0,0,0,151.2,1,Canceled
INN00742,2,0,0,1,Not Selected,0,Room_Type 1,6,2018,3,4,Online,0,0,0,91.0,0,Not_Canceled
INN29422,2,0,0,2,Not Selected,0,Room_Type 1,53,2018,7,1,Online,0,0,0,78.35,1,Not_Canceled
INN17656,2,0,1,3,Meal Plan 1,0,Room_Type 4,43,2018,11,14,Online,0,0,0,74.61,2,Not_Canceled
INN07229,2,0,0,3,Meal Plan 2,0,Room_Type 1,1,2018,9,29,Corporate,0,0,0,146.0,0,Not_Canceled
INN20617,1,0,1,3,Meal Plan 1,0,Room_Type 1,103,2018,11,7,Online,0,0,0,186.0,2,Not_Canceled
INN25203,2,0,1,2,Meal Plan 1,0,Room_Type 1,17,2018,2,19,Offline,0,0,0,66.0,0,Not_Canceled
INN14297,2,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,8,17,Online,0,0,0,123.3,2,Not_Canceled
INN04860,2,0,2,2,Meal Plan 1,0,Room_Type 1,12,2018,7,9,Offline,0,0,0,85.0,0,Not_Canceled
INN11100,2,0,1,2,Meal Plan 1,0,Room_Type 1,73,2017,11,27,Online,0,0,0,79.2,2,Not_Canceled
INN28366,2,0,1,2,Meal Plan 1,0,Room_Type 2,17,2018,1,1,Online,0,0,0,96.08,1,Not_Canceled
INN10418,2,0,1,2,Meal Plan 1,0,Room_Type 1,110,2018,7,8,Online,0,0,0,114.3,1,Not_Canceled
INN35661,2,0,1,2,Meal Plan 1,0,Room_Type 1,64,2018,4,29,Online,0,0,0,126.9,1,Canceled
INN35117,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,2018,5,20,Offline,0,0,0,65.0,1,Not_Canceled
INN12626,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65.0,0,Canceled
INN10838,1,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Online,0,0,0,0.0,0,Not_Canceled
INN19384,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled
INN25524,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
INN11543,2,0,0,3,Meal Plan 1,0,Room_Type 1,22,2018,3,3,Online,0,0,0,94.33,2,Not_Canceled
INN10908,2,0,0,1,Not Selected,0,Room_Type 1,106,2018,7,15,Online,0,0,0,94.5,0,Canceled
INN35890,2,0,0,2,Meal Plan 1,1,Room_Type 1,117,2018,5,6,Online,0,0,0,108.9,1,Not_Canceled
INN16983,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,2017,11,3,Online,0,0,0,89.0,1,Not_Canceled
INN03041,2,0,1,3,Meal Plan 1,0,Room_Type 1,240,2018,10,27,Online,0,0,0,90.95,2,Not_Canceled
INN11355,2,0,0,4,Meal Plan 1,0,Room_Type 4,92,2018,5,24,Offline,0,0,0,106.08,0,Not_Canceled
INN18818,2,0,0,5,Not Selected,0,Room_Type 1,77,2018,3,22,Online,0,0,0,77.35,0,Not_Canceled
INN14630,2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,140.0,1,Not_Canceled
INN28991,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,2,15,Corporate,1,0,6,79.0,0,Not_Canceled
INN35429,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
INN14965,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87.0,0,Not_Canceled
INN12541,2,0,2,0,Meal Plan 1,0,Room_Type 1,73,2018,12,4,Offline,0,0,0,75.0,0,Not_Canceled
INN13858,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,9,Online,0,0,0,158.0,2,Not_Canceled
INN14250,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled
INN31695,2,0,1,2,Meal Plan 1,0,Room_Type 1,199,2018,11,4,Offline,0,0,0,68.0,1,Not_Canceled
INN30224,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2018,11,22,Corporate,0,0,0,79.0,1,Not_Canceled
INN01361,1,0,2,1,Meal Plan 1,0,Room_Type 1,26,2018,10,2,Online,0,0,0,147.0,0,Canceled
INN05084,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,2018,6,30,Online,0,0,0,85.0,0,Canceled
INN26450,2,0,1,1,Not Selected,0,Room_Type 1,220,2018,8,29,Online,0,0,0,85.5,0,Canceled
INN23270,1,0,0,2,Meal Plan 1,0,Room_Type 1,33,2018,4,20,Online,0,0,0,81.09,1,Not_Canceled
INN19472,2,0,1,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,70.0,0,Not_Canceled
INN08176,2,0,0,2,Meal Plan 1,0,Room_Type 4,17,2018,4,15,Online,0,0,0,142.0,0,Canceled
INN03665,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Online,0,0,0,115.0,1,Canceled
INN18798,2,0,2,5,Meal Plan 1,0,Room_Type 1,150,2018,3,19,Offline,0,0,0,41.43,2,Not_Canceled
INN35547,2,0,1,2,Meal Plan 1,0,Room_Type 1,125,2018,4,18,Offline,0,0,0,71.0,1,Not_Canceled
INN11983,1,2,1,2,Meal Plan 1,0,Room_Type 6,108,2018,10,14,Online,0,0,0,190.8,1,Not_Canceled
INN23042,3,0,0,2,Meal Plan 1,0,Room_Type 4,100,2018,8,16,Online,0,0,0,152.1,1,Not_Canceled
INN34009,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,5,8,Online,0,0,0,79.0,1,Not_Canceled
INN22307,2,1,1,2,Meal Plan 1,0,Room_Type 1,16,2018,6,13,Online,0,0,0,132.33,0,Canceled
INN26569,2,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,1,29,Offline,0,0,0,66.0,0,Not_Canceled
INN08011,1,0,2,5,Meal Plan 1,0,Room_Type 1,16,2017,10,3,Online,0,0,0,114.57,0,Not_Canceled
INN21479,2,0,1,3,Meal Plan 2,0,Room_Type 1,24,2018,10,10,Offline,0,0,0,115.0,0,Not_Canceled
INN30098,2,0,2,2,Meal Plan 1,0,Room_Type 1,1,2018,11,5,Offline,0,0,0,68.0,1,Not_Canceled
INN35839,2,0,1,1,Meal Plan 1,0,Room_Type 5,19,2018,9,26,Online,0,0,0,151.2,0,Not_Canceled
INN13286,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,27,Online,0,0,0,138.99,0,Not_Canceled
INN23900,1,0,0,3,Meal Plan 1,0,Room_Type 1,68,2018,5,10,Online,0,0,0,121.5,0,Canceled
INN20239,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2018,1,23,Offline,0,0,0,66.0,0,Not_Canceled
INN30788,3,0,0,2,Meal Plan 1,0,Room_Type 4,16,2018,7,19,Online,0,0,0,162.0,1,Canceled
INN30992,3,0,0,3,Meal Plan 1,0,Room_Type 4,89,2018,9,20,Online,0,0,0,168.3,1,Not_Canceled
INN02550,1,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,7,19,Online,0,0,0,91.63,1,Not_Canceled
INN23444,2,0,2,5,Meal Plan 1,0,Room_Type 4,2,2018,11,6,Offline,0,0,0,78.2,1,Not_Canceled
INN02968,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,Offline,0,0,0,108.0,0,Not_Canceled
INN00504,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
INN35681,2,0,0,3,Meal Plan 1,0,Room_Type 1,20,2018,2,3,Online,0,0,0,91.0,0,Canceled
INN01384,2,0,1,3,Meal Plan 1,0,Room_Type 1,30,2017,9,14,Online,0,0,0,94.5,2,Not_Canceled
INN21025,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100.0,0,Canceled
INN05004,2,0,1,1,Meal Plan 1,0,Room_Type 1,10,2018,8,13,Online,0,0,0,156.0,2,Not_Canceled
INN29161,1,0,1,2,Not Selected,0,Room_Type 1,4,2018,10,28,Online,0,0,0,133.33,2,Not_Canceled
INN35211,2,0,2,1,Meal Plan 1,0,Room_Type 1,48,2018,2,7,Offline,0,0,0,74.0,0,Not_Canceled
INN24235,1,0,0,1,Meal Plan 1,0,Room_Type 1,68,2017,12,2,Corporate,0,0,0,65.0,1,Not_Canceled
INN27203,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,2018,10,14,Offline,0,0,0,115.0,0,Canceled
INN02955,3,0,0,1,Meal Plan 1,0,Room_Type 4,84,2018,7,13,Online,0,0,0,137.7,0,Not_Canceled
INN34706,1,0,0,1,Meal Plan 1,0,Room_Type 1,152,2018,1,20,Offline,0,0,0,71.0,0,Not_Canceled
INN32076,2,0,0,3,Meal Plan 1,0,Room_Type 1,21,2017,11,5,Offline,0,0,0,37.07,1,Not_Canceled
INN31412,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,75.0,0,Not_Canceled
INN06889,1,0,0,3,Meal Plan 1,0,Room_Type 1,221,2018,9,29,Online,0,0,0,115.5,2,Canceled
INN33656,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled
INN04407,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN33197,2,0,1,3,Meal Plan 1,0,Room_Type 1,10,2017,8,17,Online,0,0,0,99.0,1,Canceled
INN19595,2,0,0,4,Meal Plan 1,0,Room_Type 1,209,2018,8,16,Online,0,0,0,90.95,1,Canceled
INN12101,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2017,8,22,Online,0,0,0,106.67,0,Not_Canceled
INN22987,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
INN00837,3,0,0,3,Meal Plan 1,0,Room_Type 4,46,2018,8,24,Online,0,0,0,168.3,2,Not_Canceled
INN13426,2,0,0,1,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
INN33033,2,0,1,1,Meal Plan 1,0,Room_Type 1,22,2018,9,26,Online,0,0,0,148.0,1,Not_Canceled
INN34021,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,2017,8,10,Online,0,0,0,114.0,0,Not_Canceled
INN05945,2,0,2,5,Meal Plan 1,0,Room_Type 1,258,2018,10,2,Online,0,0,0,100.3,0,Canceled
INN17711,2,0,2,2,Meal Plan 1,0,Room_Type 1,54,2018,11,11,Online,0,0,0,90.1,1,Not_Canceled
INN01137,2,2,0,1,Meal Plan 1,0,Room_Type 6,24,2018,12,30,Online,0,0,0,206.0,0,Not_Canceled
INN21435,2,0,1,2,Meal Plan 1,0,Room_Type 1,35,2018,10,28,Online,0,0,0,129.0,1,Not_Canceled
INN30021,2,0,0,3,Not Selected,0,Room_Type 1,43,2018,3,22,Online,0,0,0,88.2,0,Canceled
INN01713,2,0,0,1,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,1,Not_Canceled
INN03013,3,0,2,1,Meal Plan 1,0,Room_Type 4,111,2018,7,24,Online,0,0,0,137.7,0,Canceled
INN35904,2,0,0,2,Meal Plan 1,1,Room_Type 1,3,2017,8,11,Online,0,0,0,107.0,1,Not_Canceled
INN18999,2,0,0,3,Meal Plan 1,0,Room_Type 1,66,2018,9,1,Online,0,0,0,141.9,1,Not_Canceled
INN35011,2,0,1,2,Meal Plan 1,0,Room_Type 1,106,2018,7,11,Online,0,0,0,108.3,0,Canceled
INN33150,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2017,10,12,Corporate,0,0,0,100.0,0,Not_Canceled
INN34801,2,2,1,1,Meal Plan 1,0,Room_Type 6,2,2018,4,30,Online,0,0,0,211.0,2,Not_Canceled
INN30853,2,0,2,5,Meal Plan 1,0,Room_Type 1,68,2017,9,12,Online,0,0,0,96.17,2,Not_Canceled
INN10542,2,1,1,2,Meal Plan 1,0,Room_Type 4,109,2018,8,5,Online,0,0,0,143.7,1,Not_Canceled
INN08130,1,0,1,1,Meal Plan 2,0,Room_Type 5,96,2017,9,28,Offline,0,0,0,123.5,0,Canceled
INN13972,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Offline,0,0,0,85.67,0,Not_Canceled
INN12660,2,0,2,1,Meal Plan 1,0,Room_Type 4,66,2018,12,24,Online,0,0,0,79.0,1,Not_Canceled
INN06574,2,2,0,2,Meal Plan 1,0,Room_Type 6,7,2018,5,25,Online,0,0,0,241.0,2,Not_Canceled
INN05400,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,2017,10,6,Online,0,0,0,94.5,2,Not_Canceled
INN08358,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,11,11,Offline,0,0,0,90.0,0,Not_Canceled
INN28175,3,0,0,1,Meal Plan 2,1,Room_Type 4,51,2018,7,23,Online,0,0,0,228.6,2,Not_Canceled
INN24125,1,0,0,2,Meal Plan 2,0,Room_Type 1,69,2017,9,22,Offline,0,0,0,83.0,0,Not_Canceled
INN00915,2,0,0,2,Meal Plan 2,0,Room_Type 1,63,2017,9,4,Offline,0,0,0,116.0,0,Not_Canceled
INN09249,2,2,2,3,Meal Plan 2,0,Room_Type 6,99,2018,10,21,Online,0,0,0,236.52,0,Canceled
INN33421,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,9,20,Online,0,0,0,168.3,0,Canceled
INN30522,3,0,2,1,Meal Plan 1,0,Room_Type 1,89,2018,9,25,Offline,0,0,0,127.33,0,Canceled
INN25461,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,2017,9,25,Offline,0,0,0,102.0,0,Canceled
INN12208,2,0,0,4,Not Selected,0,Room_Type 1,205,2018,10,18,Online,0,0,0,85.5,2,Canceled
INN25003,2,0,1,2,Meal Plan 1,0,Room_Type 4,160,2018,6,17,Online,0,0,0,129.0,1,Canceled
INN22703,1,0,0,3,Meal Plan 1,0,Room_Type 1,55,2017,12,31,Offline,0,0,0,62.67,0,Not_Canceled
INN26591,3,0,1,2,Meal Plan 1,0,Room_Type 4,141,2018,8,22,Online,0,0,0,137.7,0,Canceled
INN31776,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,2017,12,16,Online,0,0,0,90.0,0,Not_Canceled
INN29215,2,0,1,2,Meal Plan 2,0,Room_Type 1,309,2018,5,13,Offline,0,0,0,101.0,0,Canceled
INN20012,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled
INN15026,2,0,2,2,Meal Plan 1,0,Room_Type 1,166,2018,6,19,Online,0,0,0,100.3,1,Canceled
INN00184,2,0,1,1,Meal Plan 1,0,Room_Type 4,72,2018,4,2,Online,0,0,0,96.3,1,Not_Canceled
INN07452,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2018,1,28,Offline,0,0,0,87.0,1,Not_Canceled
INN29455,2,0,1,0,Meal Plan 1,0,Room_Type 1,9,2018,10,10,Complementary,0,0,0,0.0,1,Not_Canceled
INN19049,3,0,1,3,Meal Plan 1,0,Room_Type 4,116,2018,8,4,Online,0,0,0,142.2,1,Not_Canceled
INN19899,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled
INN30452,1,0,1,0,Meal Plan 1,0,Room_Type 1,110,2018,10,9,Offline,0,0,0,120.0,0,Canceled
INN33114,2,0,0,3,Meal Plan 1,0,Room_Type 1,36,2018,11,1,Offline,0,0,0,75.0,0,Not_Canceled
INN20177,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100.0,0,Canceled
INN17420,2,0,1,3,Meal Plan 1,0,Room_Type 1,72,2018,12,26,Offline,0,0,0,84.15,0,Not_Canceled
INN07962,2,0,0,3,Meal Plan 1,0,Room_Type 1,91,2018,4,13,Online,0,0,0,96.3,0,Not_Canceled
INN16030,2,0,2,2,Meal Plan 1,0,Room_Type 1,17,2018,11,18,Online,0,0,0,107.5,0,Not_Canceled
INN35579,2,0,1,2,Meal Plan 1,0,Room_Type 1,88,2018,5,2,Offline,0,0,0,80.75,0,Not_Canceled
INN21794,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled
INN16497,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,2018,3,23,Online,0,0,0,133.0,0,Not_Canceled
INN31392,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
INN30806,1,0,2,1,Meal Plan 1,0,Room_Type 1,2,2018,11,13,Aviation,0,0,0,79.0,0,Not_Canceled
INN14648,2,0,2,1,Meal Plan 1,0,Room_Type 1,21,2017,12,27,Online,0,0,0,103.67,0,Not_Canceled
INN31173,2,0,0,1,Meal Plan 1,0,Room_Type 4,13,2018,7,20,Online,0,0,0,116.0,2,Not_Canceled
INN12096,2,1,0,2,Meal Plan 1,0,Room_Type 1,192,2018,8,3,Online,0,0,0,121.5,1,Canceled
INN26753,3,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,12,8,Offline,0,0,0,92.65,0,Not_Canceled
INN30061,2,1,1,4,Meal Plan 1,0,Room_Type 1,47,2018,4,25,Online,0,0,0,119.17,0,Canceled
INN24499,2,0,0,3,Meal Plan 1,0,Room_Type 4,72,2018,6,1,Online,0,0,0,108.11,0,Not_Canceled
INN31976,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled
INN15883,2,0,0,3,Not Selected,0,Room_Type 1,209,2018,10,5,Online,0,0,0,98.1,1,Canceled
INN02496,2,1,1,2,Meal Plan 1,0,Room_Type 1,101,2018,7,11,Offline,0,0,0,84.58,0,Not_Canceled
INN05138,2,0,1,2,Meal Plan 1,0,Room_Type 1,243,2018,9,9,Online,0,0,0,106.2,2,Canceled
INN03341,1,0,2,8,Meal Plan 1,0,Room_Type 1,205,2018,7,5,Online,0,0,0,90.95,1,Canceled
INN36181,2,1,1,0,Meal Plan 1,0,Room_Type 1,1,2018,4,24,Online,0,0,0,149.0,0,Canceled
INN25429,2,1,2,3,Meal Plan 1,0,Room_Type 1,56,2018,4,24,Online,0,0,0,115.09,2,Not_Canceled
INN20926,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN29815,2,0,2,5,Meal Plan 1,0,Room_Type 1,118,2018,9,3,Offline,0,0,0,99.28,0,Not_Canceled
INN09776,1,0,1,1,Meal Plan 1,0,Room_Type 1,5,2018,9,19,Corporate,1,0,2,65.0,1,Not_Canceled
INN12027,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,Canceled
INN01150,2,2,1,2,Meal Plan 1,0,Room_Type 6,9,2017,8,21,Online,0,0,0,115.67,3,Not_Canceled
INN14471,2,1,1,2,Meal Plan 1,0,Room_Type 6,130,2018,10,31,Online,0,0,0,153.3,1,Not_Canceled
INN01594,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,1,27,Complementary,1,0,4,0.0,1,Not_Canceled
INN10446,2,0,0,2,Meal Plan 1,0,Room_Type 4,58,2018,9,8,Online,0,0,0,149.4,1,Not_Canceled
INN01925,1,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,87.0,0,Not_Canceled
INN20362,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
INN01825,2,0,1,4,Meal Plan 1,0,Room_Type 1,148,2017,12,30,Offline,0,0,0,67.0,0,Not_Canceled
INN27440,2,0,0,2,Not Selected,0,Room_Type 1,9,2018,2,12,Online,0,0,0,79.0,1,Canceled
INN18127,1,0,0,2,Meal Plan 1,0,Room_Type 1,33,2018,9,28,Complementary,0,0,0,74.0,0,Not_Canceled
INN16993,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106.0,0,Canceled
INN08214,1,0,0,3,Meal Plan 1,0,Room_Type 2,11,2018,3,16,Offline,0,0,0,31.0,0,Not_Canceled
